latitude,longitude,state_region,elevation_m,slope_deg,aspect_deg,curvature,rainfall_mm,soil_moisture,temperature_c,humidity_pct,land_cover,historical_landslide_count,days_since_previous_event,landslide,risk_category_prototype
25.817375,89.822664,Meghalaya,2665.4,13.66,122.12,-0.3691,381.79,0.4335,11.52,74.98,Cropland,10,2586,1,MODERATE
19.63222,74.221013,Maharashtra,3559.07,35.78,191.78,-0.0826,275.34,0.8886,3.77,56.76,Forest,8,2172,1,CRITICAL
26.349747,87.697039,West Bengal,461.04,17.65,22.72,0.2337,115.77,0.5019,33.66,52.86,Shrubland,5,1172,0,HIGH
25.875888,89.499116,West Bengal,1725.18,15.69,77.34,-0.032,104.33,0.6359,18.8,48.71,Built-up,2,77,0,HIGH
14.962824,74.71373,Karnataka,1554.62,7.66,103.48,-0.0196,382.97,0.603,19.73,53.83,Forest,7,723,1,HIGH
20.121692,75.125051,Maharashtra,562.85,8.88,272.15,-0.1076,213.58,0.7151,24.99,49.0,Forest,6,3268,1,LOW
32.750705,75.1216,Jammu and Kashmir,1554.51,14.93,250.49,-0.479,193.89,0.6848,17.56,66.29,Forest,3,3021,0,LOW
14.129256,75.487541,Karnataka,1267.07,8.83,230.93,-0.0119,106.25,0.9539,17.06,51.14,Forest,4,1827,0,LOW
8.572823,76.760704,Kerala,1849.99,13.53,262.14,-0.1968,126.56,0.5978,14.27,62.44,Shrubland,6,168,1,HIGH
32.987275,74.60784,Jammu and Kashmir,2437.76,2.1,154.86,0.0249,93.62,0.5373,13.74,57.14,Barren,4,2067,0,LOW
28.863841,79.127223,Uttarakhand,1724.99,11.31,139.31,0.0566,198.61,0.5035,11.15,62.41,Forest,6,3187,0,LOW
11.779156,75.119673,Karnataka,2853.42,20.48,296.27,-0.1233,56.87,0.4971,9.95,63.24,Cropland,2,1141,0,HIGH
25.605956,92.492587,Meghalaya,1287.54,5.86,128.04,0.0848,141.15,0.4945,23.45,58.85,Forest,3,3148,0,LOW
25.565114,91.432091,Meghalaya,1252.94,2.81,307.32,0.2973,152.96,0.5375,20.71,60.28,Forest,6,1244,0,LOW
14.194348,75.456502,Karnataka,4881.56,14.53,229.36,-0.1306,83.4,0.5789,-3.69,42.42,Grassland,4,1061,1,HIGH
26.108726,92.414076,Arunachal Pradesh,401.28,27.91,10.95,-0.0798,138.15,0.8134,23.42,71.8,Cropland,1,2869,1,HIGH
8.412662,77.787375,Tamil Nadu,2428.55,28.26,189.59,0.4243,51.24,0.7795,15.05,70.1,Forest,6,2305,0,MODERATE
26.157874,88.911133,West Bengal,767.57,20.24,81.84,0.0602,245.33,0.8504,16.68,61.8,Cropland,3,2918,1,MODERATE
26.899221,95.619425,Arunachal Pradesh,1863.35,2.12,158.57,0.325,161.38,0.3858,18.15,69.11,Grassland,4,1064,0,MODERATE
26.641556,94.743038,Arunachal Pradesh,2092.27,29.09,94.97,-0.0843,37.18,0.3253,11.54,71.56,Barren,2,3486,1,HIGH
25.533859,90.905418,Meghalaya,1751.93,7.64,27.81,0.3372,36.61,0.2255,18.71,76.5,Forest,3,2801,1,LOW
33.216298,75.0038,Jammu and Kashmir,1269.66,2.46,52.12,0.2036,264.32,0.1622,12.06,42.21,Forest,5,995,0,LOW
31.266738,80.781979,Uttarakhand,1936.75,7.55,245.78,-0.0798,172.23,0.5403,15.77,63.28,Barren,3,59,0,MODERATE
25.884756,89.517924,West Bengal,489.83,13.5,357.47,0.2427,187.1,0.7143,30.87,59.72,Built-up,10,2173,1,MODERATE
11.924226,77.89661,Tamil Nadu,2895.97,14.03,193.94,0.2144,78.64,0.5232,13.93,53.08,Built-up,3,2194,0,MODERATE
25.877321,88.359917,West Bengal,1141.82,25.69,314.63,-0.008,122.8,0.7035,15.29,63.18,Cropland,4,2998,1,MODERATE
10.469045,75.423276,Kerala,659.59,26.63,119.73,-0.3621,114.43,0.7691,26.93,55.03,Forest,5,1576,1,HIGH
28.879804,92.544015,Arunachal Pradesh,2542.13,15.04,37.19,-0.0311,62.38,0.4038,10.76,52.95,Forest,4,96,1,MODERATE
30.273989,78.155295,Uttarakhand,1168.42,16.49,12.04,0.0741,265.03,0.6599,27.91,56.84,Cropland,10,916,1,CRITICAL
18.588,76.458386,Maharashtra,832.41,23.25,195.94,0.0703,64.52,0.7882,18.03,55.9,Cropland,7,3278,0,HIGH
34.048266,76.411769,Jammu and Kashmir,822.08,6.79,317.69,-0.2415,22.02,0.2959,23.72,76.12,Built-up,1,169,0,NO_RISK
25.150931,87.339021,West Bengal,1861.37,22.48,155.13,-0.0631,25.39,0.7966,22.94,47.53,Forest,2,508,1,HIGH
26.038109,90.481341,Meghalaya,3163.49,13.1,91.32,0.026,200.02,0.7817,13.65,52.56,Barren,4,643,1,HIGH
31.087223,80.662507,Uttarakhand,2808.58,10.61,238.99,0.0222,123.32,0.9299,10.71,54.37,Shrubland,6,505,1,HIGH
33.748698,73.936114,Jammu and Kashmir,503.34,7.41,339.56,-0.0375,191.79,0.7221,23.64,63.76,Barren,5,3691,1,HIGH
11.497515,78.844672,Tamil Nadu,926.7,24.65,258.38,-0.2203,124.32,0.3689,32.3,57.84,Forest,2,3471,1,MODERATE
10.130675,78.625631,Tamil Nadu,765.17,8.34,335.57,-0.1184,279.07,0.3661,23.55,59.49,Shrubland,12,876,1,LOW
27.741328,91.634163,Arunachal Pradesh,686.7,4.38,305.69,-0.2016,97.86,0.8484,26.46,71.14,Forest,4,3866,1,MODERATE
9.335617,75.727989,Kerala,1987.64,24.48,203.74,-0.1576,128.93,0.5067,12.0,63.72,Grassland,0,-1,0,LOW
25.022122,91.617559,Meghalaya,460.51,22.44,70.07,0.0722,123.65,0.3693,25.87,59.69,Forest,4,687,0,LOW
27.780213,88.068293,Sikkim,1433.62,15.72,9.17,0.039,188.59,0.6492,21.41,52.91,Shrubland,2,1729,0,MODERATE
27.053194,88.157352,Sikkim,893.52,13.11,77.12,-0.1376,76.65,0.399,25.41,53.4,Shrubland,0,-1,1,LOW
25.661674,90.776925,Meghalaya,487.63,18.93,60.5,0.1814,86.22,0.6585,26.15,58.39,Grassland,7,3740,1,HIGH
9.698148,77.364625,Kerala,2053.53,18.57,333.62,-0.0222,43.25,0.4442,21.24,63.47,Shrubland,2,2467,0,MODERATE
30.631559,79.162588,Uttarakhand,1053.07,20.46,9.03,-0.2386,365.83,0.1506,20.15,67.22,Cropland,19,2090,0,LOW
16.029496,76.980237,Maharashtra,1208.01,20.88,167.25,0.0101,150.68,0.1699,18.17,71.63,Forest,3,36,0,LOW
25.995176,89.561514,West Bengal,928.55,5.7,109.84,0.1332,42.4,0.2525,17.02,57.59,Forest,3,119,0,NO_RISK
8.179091,78.277429,Tamil Nadu,1068.73,29.01,11.22,0.3239,219.97,0.3204,23.89,60.13,Barren,6,1068,1,CRITICAL
26.63022,93.256546,Arunachal Pradesh,973.6,12.01,25.05,0.0699,94.92,0.1586,17.51,50.29,Built-up,0,-1,0,LOW
31.91894,77.210109,Himachal Pradesh,1044.78,3.81,148.78,0.0216,148.22,0.9243,26.35,59.73,Forest,6,3890,0,MODERATE
27.991301,93.018605,Arunachal Pradesh,3798.79,2.48,145.79,0.0107,99.3,0.5445,6.73,66.29,Forest,3,3726,0,MODERATE
34.328567,74.940997,Jammu and Kashmir,2772.96,7.4,230.73,0.0826,152.68,0.4069,11.4,65.74,Forest,5,373,0,MODERATE
27.526785,92.194207,Arunachal Pradesh,1333.13,6.58,42.97,-0.0113,57.98,0.7418,22.44,56.66,Barren,2,1802,0,MODERATE
17.301621,78.881857,Maharashtra,1731.96,5.62,20.6,0.308,86.91,0.3255,14.26,49.57,Grassland,7,3682,0,MODERATE
10.608455,77.329116,Tamil Nadu,2482.78,14.77,291.16,-0.1403,40.35,0.3153,5.15,71.78,Built-up,2,2409,0,LOW
27.496335,97.42183,Arunachal Pradesh,876.04,6.03,214.41,-0.0844,113.71,0.321,22.93,55.87,Shrubland,3,2786,1,LOW
20.90096,79.126684,Maharashtra,1771.08,10.1,95.4,-0.239,79.61,0.3049,21.56,37.0,Grassland,5,3953,0,MODERATE
27.346825,88.37043,Sikkim,2372.33,12.16,339.72,0.2373,176.96,0.6801,14.27,53.82,Forest,9,2288,0,HIGH
26.704983,97.074999,Arunachal Pradesh,2808.87,8.65,242.58,-0.1208,90.43,0.5393,11.37,58.31,Grassland,3,1005,0,MODERATE
28.237002,92.559144,Arunachal Pradesh,715.35,20.31,11.19,0.1847,65.56,0.356,26.19,59.67,Built-up,1,2642,0,MODERATE
19.3882,75.688136,Maharashtra,716.62,17.63,124.89,-0.0059,149.02,0.6488,31.26,61.35,Forest,8,3882,1,MODERATE
12.985787,80.273788,Tamil Nadu,2059.26,5.52,95.47,-0.0542,181.44,0.4867,11.58,58.72,Forest,4,3079,0,LOW
27.662222,88.505458,Sikkim,5200.0,13.62,90.62,-0.0425,318.6,0.3683,0.82,91.88,Grassland,5,3438,1,CRITICAL
28.871038,95.566007,Arunachal Pradesh,1455.71,17.69,11.42,-0.062,240.73,0.5017,21.0,62.92,Built-up,10,205,1,CRITICAL
10.543379,79.874296,Tamil Nadu,85.64,11.98,155.09,0.1009,241.04,0.3555,31.69,49.83,Forest,5,3832,0,LOW
25.416245,89.810065,West Bengal,2184.3,27.72,220.34,-0.1519,69.85,0.4341,14.47,42.51,Forest,4,3933,0,MODERATE
25.871465,88.811731,West Bengal,966.03,13.72,91.32,-0.1812,103.08,0.7841,21.94,72.1,Forest,5,2902,0,LOW
19.008345,77.757932,Maharashtra,896.06,7.71,301.63,0.0736,137.37,0.2013,16.42,62.11,Forest,5,420,0,NO_RISK
30.854869,79.711368,Uttarakhand,1731.89,14.53,289.68,-0.0958,157.5,0.8875,19.64,59.4,Cropland,8,2762,0,HIGH
13.346853,79.321123,Tamil Nadu,2569.67,13.46,354.18,-0.0313,113.66,0.8318,14.78,55.66,Grassland,2,3951,1,HIGH
25.586944,92.447632,Meghalaya,2367.87,15.57,258.32,-0.0216,52.35,0.3604,15.29,63.42,Forest,4,654,0,MODERATE
15.745678,75.620609,Maharashtra,1805.59,15.93,66.31,-0.3315,92.35,0.7614,13.47,58.62,Forest,6,3491,0,MODERATE
25.330753,91.906614,Meghalaya,1385.23,15.71,237.4,0.1154,260.95,0.5288,15.86,56.99,Cropland,5,945,0,MODERATE
14.167449,77.698339,Karnataka,127.48,19.68,10.43,0.0566,148.18,0.4074,28.47,78.14,Grassland,3,254,1,MODERATE
8.415747,77.140702,Kerala,341.17,12.93,73.57,0.2033,31.62,0.6935,29.73,67.27,Forest,2,913,0,MODERATE
30.053268,78.701911,Uttarakhand,1115.63,8.44,312.87,0.0007,360.67,0.6225,25.73,76.45,Shrubland,9,1496,0,HIGH
28.14966,88.476945,Sikkim,1134.55,18.23,247.52,0.1622,282.61,0.2791,18.72,54.59,Forest,6,168,1,HIGH
9.63364,76.632334,Tamil Nadu,750.86,17.98,74.11,-0.1842,120.58,0.5485,24.74,66.57,Grassland,2,1978,0,LOW
27.082349,88.844126,West Bengal,828.35,2.65,301.6,-0.2769,67.78,0.5392,21.44,57.21,Shrubland,4,1239,1,LOW
27.697688,96.152879,Arunachal Pradesh,242.52,9.63,266.55,-0.2255,365.87,0.7556,27.58,54.02,Barren,3,384,1,MODERATE
30.753285,80.144827,Uttarakhand,850.27,9.28,46.59,0.0003,146.78,0.6947,15.92,71.58,Forest,6,328,1,MODERATE
31.272356,78.226809,Uttarakhand,1040.69,20.18,279.08,-0.293,10.09,0.7633,22.22,50.68,Forest,1,904,1,HIGH
33.074397,74.759535,Jammu and Kashmir,1054.71,29.5,324.7,0.0277,303.56,0.5972,22.8,58.24,Shrubland,9,1319,1,HIGH
34.651466,75.437969,Jammu and Kashmir,373.41,4.7,104.6,-0.2349,142.67,0.5785,25.62,44.89,Grassland,4,2861,1,LOW
25.325749,90.71576,Meghalaya,3134.7,4.1,250.74,-0.1479,58.46,0.6575,8.65,46.09,Forest,0,-1,1,MODERATE
28.042899,88.383811,Sikkim,580.42,11.4,323.94,0.1035,42.12,0.1325,31.39,60.88,Built-up,3,1935,0,MODERATE
25.546386,92.760163,Meghalaya,1423.31,5.45,285.53,0.0405,99.05,0.4829,22.72,70.02,Forest,6,479,1,MODERATE
30.686089,80.269669,Uttarakhand,1088.08,12.32,341.4,-0.0765,69.73,0.8455,18.18,44.69,Shrubland,3,3565,1,LOW
10.6026,75.321424,Kerala,854.0,23.67,302.6,-0.0477,52.25,0.3229,22.81,47.69,Cropland,3,532,0,MODERATE
11.558857,75.971569,Kerala,1485.34,1.61,113.82,0.0704,69.17,0.4269,18.18,44.38,Shrubland,4,1755,0,LOW
34.331688,75.796946,Jammu and Kashmir,1153.25,10.53,294.71,0.1559,23.14,0.0723,24.94,57.25,Grassland,0,-1,0,NO_RISK
26.52072,94.54056,Arunachal Pradesh,457.03,10.54,201.2,0.1059,199.58,0.7829,25.05,43.48,Shrubland,5,2108,0,HIGH
27.042359,88.782415,Sikkim,1129.38,9.72,311.61,-0.1654,174.47,0.4516,20.32,58.69,Forest,4,2783,0,MODERATE
31.309038,78.099847,Uttarakhand,387.26,4.12,106.6,0.0857,98.81,0.8461,32.41,70.99,Barren,7,1117,0,MODERATE
25.021579,92.55897,Meghalaya,242.12,18.64,240.75,0.1404,138.54,0.4343,28.35,43.75,Shrubland,6,3933,1,MODERATE
9.118947,76.132374,Kerala,829.44,8.08,49.59,0.0988,57.8,0.55,18.24,53.84,Grassland,4,587,0,LOW
32.654246,77.8404,Himachal Pradesh,837.41,14.42,170.75,-0.0026,24.31,0.551,15.56,54.85,Shrubland,3,3642,1,MODERATE
15.958912,74.671575,Karnataka,1095.91,37.37,343.55,-0.0695,232.18,0.6209,19.55,48.21,Forest,12,1141,0,HIGH
26.477311,89.835082,West Bengal,1284.18,25.67,139.92,-0.4157,181.34,0.3391,21.2,59.43,Forest,5,2241,0,LOW
18.35085,76.382202,Karnataka,1260.46,6.43,333.58,-0.1189,163.93,0.6308,17.85,67.37,Cropland,0,-1,0,LOW
25.620545,89.460771,West Bengal,1269.61,11.09,285.1,0.0365,231.66,0.7523,23.15,90.26,Cropland,5,635,1,HIGH
29.376015,78.203178,Uttarakhand,808.13,4.91,192.48,0.1921,79.47,0.907,22.96,59.48,Forest,5,2726,0,LOW
30.801891,75.717105,Himachal Pradesh,653.6,9.19,335.77,-0.0085,213.09,0.4477,26.61,72.36,Barren,9,2694,0,LOW
10.904549,76.455576,Kerala,986.41,11.95,25.83,-0.1568,192.51,0.8218,18.25,46.41,Forest,7,3664,1,HIGH
26.599308,88.241823,West Bengal,221.2,8.41,224.91,-0.086,126.54,0.7235,28.94,38.32,Forest,4,2619,1,LOW
11.935769,74.311171,Karnataka,1993.99,18.86,94.26,0.0043,114.11,0.7163,13.35,50.73,Forest,6,473,1,HIGH
8.564563,77.91612,Tamil Nadu,2245.72,2.26,306.45,0.0138,65.8,0.3495,15.7,64.76,Forest,6,1029,1,MODERATE
30.948209,77.629997,Uttarakhand,1157.19,7.82,176.12,-0.005,28.81,0.861,21.49,73.63,Cropland,3,2951,0,LOW
26.915684,94.55032,Arunachal Pradesh,2012.16,15.69,212.8,-0.3652,89.68,0.4965,15.4,75.29,Barren,2,3431,0,MODERATE
27.950895,88.74482,Sikkim,2069.94,8.76,240.11,0.1759,140.73,0.5793,10.21,65.49,Forest,6,2127,0,LOW
30.183305,80.621167,Uttarakhand,1968.35,18.45,52.18,0.0824,189.42,0.755,19.08,57.99,Cropland,3,1909,1,CRITICAL
31.171791,76.764259,Himachal Pradesh,910.86,2.44,263.27,-0.1285,109.66,0.4633,21.73,65.1,Grassland,8,3679,0,LOW
30.314509,76.497007,Himachal Pradesh,842.58,16.83,154.74,0.3499,114.28,0.4355,28.0,55.13,Forest,6,884,0,MODERATE
26.628326,88.712619,West Bengal,1017.23,12.1,314.22,0.2068,117.38,0.5717,17.2,41.57,Forest,0,-1,1,LOW
28.870119,80.55459,Uttarakhand,3023.93,42.27,171.71,0.1031,28.99,0.6647,8.81,35.12,Forest,0,-1,0,MODERATE
27.176946,88.352903,Sikkim,568.39,12.82,137.05,0.0252,77.96,0.6552,31.14,66.22,Forest,2,2835,0,LOW
30.506981,78.968268,Uttarakhand,617.83,4.65,164.82,0.0173,431.45,0.8523,19.29,63.21,Shrubland,10,1414,0,MODERATE
16.334124,75.683977,Maharashtra,1318.71,7.44,130.87,-0.0398,53.01,0.5803,23.03,81.87,Shrubland,5,2044,0,NO_RISK
10.828483,76.099019,Kerala,1230.99,26.64,264.52,0.0622,121.44,0.6933,14.28,54.09,Shrubland,5,2739,1,CRITICAL
32.524512,74.93883,Jammu and Kashmir,590.32,15.1,207.55,0.0625,141.06,0.2668,18.64,50.6,Built-up,6,2402,0,LOW
30.456478,77.610989,Uttarakhand,616.7,27.82,340.45,0.0785,46.85,0.7246,24.01,75.31,Shrubland,7,2830,1,HIGH
28.106188,88.458212,Sikkim,1842.24,23.3,167.6,-0.3524,42.18,0.6122,19.87,62.13,Grassland,2,3861,1,MODERATE
26.976743,87.065131,West Bengal,1530.44,31.66,257.58,0.2084,37.3,0.8518,13.68,62.01,Shrubland,1,2605,1,HIGH
19.45621,73.836818,Maharashtra,1911.3,13.13,56.0,0.0647,33.14,0.4207,11.33,57.97,Forest,2,1363,0,MODERATE
31.474541,80.865753,Uttarakhand,506.76,8.69,225.92,-0.0938,312.61,0.443,26.99,59.37,Grassland,9,3699,0,LOW
27.798125,88.797053,Sikkim,1535.04,11.28,182.79,0.0299,75.62,0.7977,19.39,74.41,Shrubland,6,662,1,MODERATE
25.5395,90.518207,Meghalaya,3135.34,5.92,94.71,-0.2032,171.6,0.358,10.0,43.95,Forest,5,3392,0,MODERATE
32.39259,76.051706,Himachal Pradesh,2107.7,12.53,326.09,-0.1518,82.27,0.5372,16.54,69.58,Cropland,3,660,1,MODERATE
26.065553,90.21123,Meghalaya,2531.75,14.44,355.42,-0.1596,94.82,0.7412,13.63,40.3,Forest,7,3717,1,HIGH
12.556479,75.829782,Karnataka,393.9,20.43,258.47,0.2238,107.99,0.2165,29.67,55.82,Barren,7,821,0,LOW
25.578735,87.769819,West Bengal,1863.13,6.71,74.25,0.3961,119.03,0.8244,12.85,51.59,Forest,7,1767,1,MODERATE
25.918058,91.334263,Meghalaya,1968.73,20.25,26.74,0.0268,53.3,0.2939,12.97,46.46,Forest,2,1882,0,HIGH
25.225396,87.330017,West Bengal,4542.1,15.03,217.79,0.0932,135.26,0.8954,-7.64,73.24,Grassland,8,2522,1,HIGH
34.509132,76.470309,Jammu and Kashmir,2601.83,5.5,236.94,-0.1787,134.51,0.3626,6.97,44.46,Forest,6,3008,0,HIGH
26.285845,87.765563,West Bengal,1130.12,43.11,317.9,0.0035,28.9,0.236,29.38,70.84,Forest,3,1814,1,MODERATE
26.409009,88.68789,West Bengal,1649.17,53.03,249.7,-0.0944,65.68,0.9655,16.5,48.97,Barren,4,3045,1,CRITICAL
33.645643,75.38483,Jammu and Kashmir,1059.4,23.61,16.97,0.0909,100.14,0.5841,21.82,54.96,Built-up,4,3446,0,HIGH
30.519448,78.199805,Uttarakhand,451.76,6.41,141.4,-0.2538,453.02,0.5191,21.66,58.79,Built-up,9,3168,0,MODERATE
29.06603,78.121762,Uttarakhand,305.56,29.9,122.38,-0.0789,119.9,0.4856,27.58,61.78,Cropland,2,2960,1,HIGH
25.328718,91.568613,Meghalaya,476.35,3.84,277.16,-0.4623,112.02,0.5052,26.88,49.34,Grassland,4,1160,0,NO_RISK
27.098765,93.204705,Arunachal Pradesh,2278.35,41.28,148.06,0.0231,217.45,0.1968,18.99,53.69,Cropland,4,1485,1,HIGH
27.173349,88.168619,Sikkim,195.7,21.19,244.33,-0.3021,24.9,0.4412,31.45,63.38,Forest,1,2397,0,LOW
31.475293,78.339125,Uttarakhand,1813.37,10.76,95.93,-0.3031,153.7,0.2959,22.41,60.52,Barren,4,3860,1,MODERATE
9.461714,76.570149,Tamil Nadu,2397.36,7.36,92.4,-0.0246,173.68,0.4958,11.83,55.63,Grassland,4,2767,1,MODERATE
10.141605,75.1559,Kerala,2871.95,5.83,282.24,0.0017,151.6,0.7114,9.77,49.37,Forest,5,2303,0,HIGH
18.845275,78.165304,Maharashtra,1899.9,7.55,226.34,-0.1175,209.71,0.1458,16.45,49.06,Forest,6,2453,1,MODERATE
29.581583,78.500404,Uttarakhand,1388.6,1.31,172.19,-0.2756,91.07,0.7818,18.98,57.28,Forest,3,879,0,LOW
29.091008,95.760969,Arunachal Pradesh,1958.26,19.22,359.87,0.3986,110.19,0.2885,16.67,58.17,Forest,7,1440,0,MODERATE
12.199512,77.278199,Kerala,1310.65,11.08,32.92,0.1443,151.86,0.5251,21.15,58.23,Grassland,3,3731,0,LOW
26.327562,87.887968,West Bengal,911.88,14.28,212.51,-0.1038,218.07,0.5603,22.08,44.23,Barren,7,3543,0,MODERATE
19.719163,73.172221,Maharashtra,1573.54,19.17,271.04,0.285,158.99,0.5714,20.24,53.24,Cropland,5,2788,0,HIGH
15.697484,75.419682,Maharashtra,907.25,12.03,61.62,0.2716,27.48,0.4974,23.8,53.78,Cropland,3,3368,1,NO_RISK
25.066302,90.921345,Meghalaya,2053.13,9.34,147.74,-0.0039,39.14,0.1064,18.75,54.54,Forest,2,2077,0,LOW
12.288347,74.487781,Karnataka,1893.21,12.69,182.23,-0.2573,110.35,0.1902,12.75,52.75,Cropland,6,2072,0,NO_RISK
28.181303,88.317609,Sikkim,775.79,2.15,168.28,-0.0328,67.71,0.6183,23.24,63.31,Cropland,3,3522,1,MODERATE
31.243853,78.365625,Himachal Pradesh,709.21,22.82,119.47,0.1464,109.39,0.6412,31.15,61.89,Shrubland,6,1938,1,MODERATE
34.332581,76.08061,Jammu and Kashmir,1617.46,25.35,95.06,0.0442,27.48,0.2543,19.24,47.47,Forest,0,-1,0,LOW
30.984659,77.441534,Himachal Pradesh,498.07,44.05,270.14,-0.1237,84.39,0.3971,25.78,58.77,Grassland,3,2423,0,HIGH
28.183438,91.539535,Arunachal Pradesh,727.54,3.5,159.82,-0.0846,21.83,0.6377,18.67,65.45,Forest,3,1816,0,NO_RISK
30.652326,80.85958,Uttarakhand,1457.15,10.36,79.14,0.2711,85.69,0.3844,18.07,45.76,Shrubland,3,2384,0,MODERATE
27.129994,88.539556,Sikkim,2780.74,25.18,114.96,0.0492,84.79,0.5671,11.33,57.72,Shrubland,4,3749,0,HIGH
25.474164,91.337003,Meghalaya,607.13,4.26,311.04,-0.2706,66.36,0.1226,26.05,69.29,Forest,2,3434,0,NO_RISK
30.375147,79.798169,Uttarakhand,2079.32,11.19,185.09,-0.051,82.35,0.2817,14.16,49.57,Forest,2,1778,0,LOW
25.349301,88.361077,West Bengal,4939.35,19.15,111.89,0.3171,122.24,0.4869,-2.3,79.47,Cropland,9,3528,1,CRITICAL
33.461731,75.963983,Jammu and Kashmir,1586.17,8.93,73.03,-0.0318,165.23,0.5353,16.26,54.82,Shrubland,6,2263,0,MODERATE
29.695238,78.79399,Uttarakhand,1508.59,13.62,300.24,0.1504,46.44,0.2324,14.84,68.26,Forest,3,1384,0,NO_RISK
34.308873,75.670135,Jammu and Kashmir,617.26,10.07,309.47,-0.0612,135.86,0.5465,24.68,56.12,Shrubland,6,260,0,MODERATE
25.372469,90.69878,Meghalaya,233.49,22.97,147.38,-0.0218,109.07,0.9681,23.41,55.89,Cropland,8,2483,0,MODERATE
11.612344,75.552712,Kerala,1642.79,19.85,47.15,0.1297,62.3,0.357,13.34,61.11,Built-up,3,2805,1,LOW
25.106815,91.327068,Meghalaya,1596.25,2.02,189.69,0.0208,44.62,0.3813,16.02,72.27,Cropland,1,2558,1,LOW
29.243129,94.732309,Arunachal Pradesh,1696.04,4.47,264.29,-0.0249,323.85,0.8395,16.43,71.4,Barren,9,2172,1,HIGH
29.838659,80.273674,Uttarakhand,1455.53,27.57,227.24,0.0135,173.01,0.7465,21.51,66.34,Shrubland,8,1302,0,MODERATE
12.681124,75.675207,Kerala,1285.8,19.35,5.03,0.2209,130.89,0.7828,20.01,61.75,Grassland,1,3199,1,HIGH
33.627243,75.0818,Jammu and Kashmir,775.6,2.67,290.05,-0.1627,63.41,0.3458,20.6,63.22,Built-up,4,2698,1,LOW
25.1994,89.215391,West Bengal,1032.88,13.53,114.28,-0.1348,139.22,0.7723,21.51,60.02,Grassland,5,265,1,MODERATE
9.047739,76.179655,Kerala,499.46,3.72,256.0,0.066,110.1,0.6899,23.72,64.23,Forest,2,456,0,LOW
18.321068,80.836036,Maharashtra,1705.62,19.6,354.88,-0.1024,84.73,0.4669,23.13,47.53,Forest,5,2653,0,MODERATE
25.337161,92.209405,Meghalaya,764.76,15.62,305.02,0.0077,75.28,0.9587,24.06,68.77,Forest,5,3432,0,MODERATE
30.528438,80.305309,Uttarakhand,421.17,29.68,291.82,-0.0208,128.72,0.7166,24.08,52.24,Cropland,2,2830,0,MODERATE
26.320974,88.879068,West Bengal,2949.8,9.39,141.18,0.1866,245.35,0.7509,13.71,52.25,Grassland,10,3435,0,MODERATE
12.222856,78.895108,Tamil Nadu,2188.52,4.06,294.49,0.057,116.92,0.7787,10.3,59.67,Forest,8,3657,0,MODERATE
27.126809,93.933092,Arunachal Pradesh,1458.94,7.11,73.29,0.0432,54.58,0.3963,23.33,61.5,Barren,3,2075,1,LOW
11.701876,79.326132,Tamil Nadu,1751.55,22.24,300.9,-0.0146,47.37,0.805,17.87,55.07,Cropland,4,3700,1,HIGH
8.860034,77.808569,Tamil Nadu,819.07,22.37,3.4,0.1245,229.62,0.6606,23.45,53.96,Cropland,8,3394,1,HIGH
27.237242,88.401868,Sikkim,870.9,17.18,38.26,-0.0914,40.74,0.7295,27.93,59.88,Shrubland,0,-1,1,LOW
10.710783,74.851686,Kerala,747.5,24.18,108.85,0.0603,6.73,0.5079,25.54,53.02,Shrubland,7,2858,0,MODERATE
13.960398,75.676918,Karnataka,312.84,17.56,318.56,-0.2034,107.19,0.5455,30.37,56.51,Shrubland,1,707,0,LOW
26.283786,87.746683,West Bengal,322.12,28.85,180.59,-0.0525,107.94,0.5493,30.23,34.2,Barren,4,1031,0,HIGH
19.707534,79.14245,Maharashtra,1759.35,30.05,176.48,0.0927,201.65,0.8167,19.51,43.34,Grassland,7,2054,1,CRITICAL
33.443111,75.665809,Jammu and Kashmir,2540.53,4.27,242.15,0.3899,50.72,0.7192,13.92,53.85,Barren,4,1217,0,LOW
8.96073,76.094896,Kerala,632.41,44.48,357.22,0.0325,142.79,0.2427,30.49,61.96,Grassland,3,280,1,LOW
10.223191,77.468712,Tamil Nadu,1882.62,10.82,58.68,-0.0115,255.4,0.6218,24.25,60.9,Grassland,5,3181,1,LOW
13.204713,76.278898,Karnataka,1390.22,17.25,33.93,0.0734,48.14,0.3624,19.83,58.8,Grassland,4,2039,0,LOW
17.057207,76.61861,Karnataka,3409.92,5.96,127.02,0.0629,51.33,0.8444,9.45,67.88,Forest,2,792,1,HIGH
11.269806,79.437268,Tamil Nadu,2518.67,23.41,23.91,-0.114,319.52,0.816,11.6,58.03,Cropland,5,1573,1,CRITICAL
27.090267,88.50207,Sikkim,317.4,5.85,48.95,0.215,331.07,0.3932,22.23,68.17,Cropland,11,3967,0,MODERATE
32.054303,77.151305,Himachal Pradesh,674.96,22.49,186.5,0.0493,222.33,0.756,22.92,77.32,Cropland,9,97,0,HIGH
31.140752,78.462332,Uttarakhand,355.72,8.56,137.42,0.002,282.64,0.2947,29.36,73.66,Forest,7,2657,1,MODERATE
27.448235,88.036336,Sikkim,239.44,8.14,316.45,-0.0913,175.79,0.2565,26.52,45.44,Grassland,5,1906,0,NO_RISK
17.666571,75.176795,Maharashtra,1202.05,4.53,137.85,0.2507,60.16,0.4475,23.86,59.88,Grassland,4,3065,1,MODERATE
